timestamp,open,high,low,close,volume,amount
2023-01-02,146.8236,148.91099999999997,146.58868224,147.0,27000000,3969.0
2023-01-03,146.3973,147.53919894,139.64671896,142.1196,7000000,994.8371999999998
2023-01-04,141.89220863999998,146.428805549208,141.38139668889596,143.92451891999997,22000000,3166.339416239999
2023-01-05,144.26993776540797,144.7316015662573,135.91136301215815,137.14567407886796,22500000,3085.777666774529
2023-01-06,136.5833768151446,139.73772731895855,135.90045993106887,139.73772731895855,26500000,3703.0497739524017
2023-01-09,140.11501918271972,141.29198534385455,134.34108982695494,137.02681540897075,15000000,2055.402231134561
2023-01-10,136.54722155503933,141.43219737846977,134.28053767722568,139.5070007678731,12500000,1743.837509598414
2023-01-11,139.0884797655695,139.45010981295997,133.24805824038268,133.3547420340099,31000000,4133.997003054306
2023-01-12,132.74131022065345,136.97251749646085,131.67937973888823,136.1285206683173,49000000,6670.297512747547
2023-01-13,136.67303475099055,140.78420319742696,136.1536772189368,139.72231361396086,1000000,139.72231361396086
2023-01-16,139.70834138259946,148.20479379564642,137.58477459358394,145.84215095025235,11000000,1604.2636604527756
2023-01-17,145.53588243325683,149.865352526366,144.45891690325072,148.02978321450612,45000000,6661.340244652776
2023-01-18,147.68931471311276,149.10713213435866,145.0385601880689,146.06098709775318,2000000,292.12197419550637
2023-01-19,146.38232126936825,153.04700231648593,145.5333038060059,151.2023338435941,9500000,1436.4221715141439
2023-01-20,151.0511315097505,158.95973934097296,149.44998951574712,155.96520735966732,35000000,5458.782257588356
2023-01-23,156.2927342951226,166.41495111606457,155.01113387390262,163.2799755848357,22500000,3673.7994506588034
2023-01-24,164.04739147008442,165.72067486307927,153.46391001262657,156.3405766224802,2000000,312.68115324496046
2023-01-25,156.93467081364562,163.15977110374584,154.5178768831155,160.81191711388314,20000000,3216.238342277663
2023-01-26,160.05610110344787,162.07280797735132,156.0937855204354,157.22581136224355,1500000,235.83871704336534
2023-01-27,156.7384113470206,158.4625338718378,149.62699670813572,151.04683697570738,4500000,679.7107663906831
2023-01-30,150.29160279082885,160.07273738916643,149.05921164794404,157.73821185373123,35000000,5520.837414880593
2023-01-31,157.73821185373123,159.03166519093182,152.28554889401383,153.66856598790497,38000000,5839.405507540389
2023-02-01,154.42154196124568,155.84222014728917,151.58731888399194,154.0834711160723,32000000,4930.671075714314
2023-02-02,153.77530417384017,158.55198422852106,151.59169485457164,156.7028901250455,5000000,783.5144506252276
2023-02-03,157.2826908185082,165.82274760569896,156.30753813543345,163.5978172905475,18000000,2944.760711229855
2023-02-06,163.45057925498602,165.44467632189685,154.5209784890303,157.61013717771348,47500000,7486.48151594139
2023-02-07,157.89383542463338,160.8938182977014,156.0849123582173,156.7117593958005,11000000,1723.8293533538056
2023-02-08,156.10058353415687,156.38156458451834,151.271789615307,152.27681660489935,22000000,3350.0899653077854
2023-02-09,152.71841937305354,155.58952565726693,145.85324446611025,148.10443182992512,45000000,6664.69943234663
2023-02-10,148.5635555685979,151.2674122799464,141.00229114772563,142.77267228404781,34000000,4854.270857657626
2023-02-13,142.51568147393652,143.59880065313845,134.57999657308088,137.0189335910007,47000000,6439.889878777033
2023-02-14,137.471096071851,138.26842842906774,134.2839205806201,134.57999657308088,44500000,5988.809847502099
2023-02-15,134.4319585768505,134.91591362772715,126.59206009168416,128.02595073997185,30500000,3904.7914975691415
2023-02-16,128.1411740956378,134.19149360972082,127.577352929617,133.36463288582868,41500000,5534.632264761891
2023-02-17,132.93786606059405,140.18777822038763,131.79460041247293,139.37937782897956,19500000,2717.8978676651013
2023-02-20,139.23999845115057,139.9361984434063,132.1871789259997,134.47322372939948,12000000,1613.6786847527937
2023-02-21,135.10524788092764,137.8299282033459,133.24079546017083,137.4450819738192,5500000,755.9479508560057
2023-02-22,137.77495017055637,138.18827502106802,130.761031425875,132.48331451456434,18000000,2384.699661262158
2023-02-23,133.02649610407406,135.3943677347266,129.07328408761336,131.11873637506434,44500000,5834.783768690363
2023-02-24,131.6694350678396,133.32846994969438,126.79790198405503,128.23412417481293,36000000,4616.4284702932655
2023-02-27,128.04177298855072,135.00424988998714,126.12114639372246,134.1457172992718,29500000,3957.2986603285185
2023-02-28,133.71645100391413,137.30639161741857,133.5827345529102,136.89570450390687,36500000,4996.693214392601
2023-03-01,136.63560266534944,139.65628852265087,134.2308160584393,137.4569768923729,24500000,3367.695933863136
2023-03-02,137.03086026400655,137.68860839327377,131.98524350805542,134.24048363309137,37000000,4966.897894424381
2023-03-03,134.68347722908058,142.00436254830137,133.63294610669374,140.737723040933,18000000,2533.279014736794
2023-03-06,140.14662460416108,148.00572868175743,140.0064779795569,146.3953795071785,23500000,3440.2914184186943
2023-03-07,145.6634026096426,146.62478106686623,137.06157609824956,139.14880822157315,32500000,4522.336267201127
2023-03-08,139.4271058380163,148.62196446410826,137.92129309496573,146.02275934771885,35500000,5183.807956844019
2023-03-09,146.22719121080567,152.50099773662149,145.05737368111923,149.83395336669432,36000000,5394.022321200995
2023-03-10,149.71408620400095,150.73214199018815,141.30379552440291,142.35723909369625,28000000,3986.0026946234952
2023-03-13,142.9409037739804,143.82713737737907,134.78875953438424,136.59177091040155,45000000,6146.6296909680705
2023-03-14,136.97422786895066,141.08046061340082,134.45390207616197,138.55869241151132,20000000,2771.1738482302267
2023-03-15,138.8496656655755,142.8029613116361,136.82246054685808,142.06422732952257,19500000,2770.2524329256903
2023-03-16,141.83692456579533,146.12638343293747,139.48243161800315,143.68375952107914,39500000,5675.508501082626
2023-03-17,143.31018174632433,143.36750581902285,142.0642280256373,142.60613132467105,36500000,5205.1237933504935
2023-03-20,142.52056764587624,143.57521984645572,140.10584654538187,141.8075369892529,2500000,354.5188424731322
2023-03-21,142.34640562981207,144.8232330877708,133.74691297170978,135.4261978247365,28500000,3859.6466380049906
2023-03-22,135.31785686647672,135.80500115119605,131.84721927319933,133.90942440909944,23000000,3079.916761409287
2023-03-23,134.3781073945313,134.4856098804469,129.96110503039716,132.2355566039857,12000000,1586.8266792478285
2023-03-24,132.18266238134413,137.00370630401224,131.57462213438995,135.64723396436855,7500000,1017.3542547327642
2023-03-27,135.13177447530396,136.46142121795884,132.6994025347485,136.40685847456902,34000000,4637.833188135346
2023-03-28,136.3522957311792,138.1248755756845,133.34875311442767,135.79302761143347,42500000,5771.203673485923
2023-03-29,136.4040962356849,144.27464653674082,135.17645936956373,141.86297594566454,43500000,6171.039453636407
2023-03-30,141.63599518415148,146.22268622435055,138.9449112756526,144.14696985838975,48000000,6919.054553202708
2023-03-31,144.78121652576667,146.11382643271352,142.52262954796473,144.95419288959675,42500000,6160.5531978078625
2023-04-03,145.07015624390843,152.14667208750183,144.11269321269862,149.83914918997618,49500000,7417.037884903821
2023-04-04,150.03394008392317,153.8039410260707,148.8336685632518,152.34146298144879,46500000,7083.8780286373685
2023-04-05,152.47857029813207,155.10120170725995,142.22213864729642,144.77009227127078,22500000,3257.3270761035924
2023-04-06,144.94381638199633,145.72651299045913,139.79487695384677,141.0929319275805,11500000,1622.5687171671757
2023-04-07,141.3045713254719,146.36798748285014,140.68283121163984,144.77545745089037,45500000,6587.283314015512
2023-04-10,145.20978382324301,149.60717909031064,143.08972097942367,147.16425249883005,44000000,6475.227109948522
2023-04-11,147.6498945320762,147.94519432114035,146.45755798519045,147.22311819982957,38500000,5668.090050693439
2023-04-12,147.79728836080892,151.58148783531843,146.79226679995543,148.8720171236677,27000000,4019.5444623390276
2023-04-13,148.94645313222952,156.3775457615342,148.88687455097664,155.2288522548483,45500000,7062.9127775955985
2023-04-14,155.58587861503446,158.29307290293607,151.35658160719385,153.00907966760397,10500000,1606.5953365098417
2023-04-17,152.9631769437037,154.3704381715858,150.0259932291332,150.05600443001921,1500000,225.08400664502884
2023-04-18,150.7612676508403,157.21887378132462,150.03761356611625,156.34335101563704,39500000,6175.562365117664
2023-04-19,156.90618707929335,158.34972400042287,146.9555268918819,149.0421165232068,17000000,2533.7159808945157
2023-04-20,149.57866814269036,152.36083137014438,142.7244775562285,144.83912883725236,16500000,2389.845625814664
