timestamp,open,high,low,close,volume,amount
2023-01-02,110.418,112.0301028,109.824,110.0,24500000,2695.0
2023-01-03,110.352,111.16860480000001,107.39534960000002,109.186,4000000,436.744
2023-01-04,108.93487220000002,110.09063876580002,108.71700245560001,109.02222100000002,29000000,3161.6444090000005
2023-01-05,109.26206988620001,113.0588537698574,107.7324009077932,112.6308565151,24500000,2759.4559846199504
2023-01-06,112.81106588552417,116.56593310647042,111.36708424218946,115.48041718493205,27000000,3117.9712639931654
2023-01-09,115.39958089290259,117.2921340195462,113.85393093948252,113.99071980324642,1500000,170.98607970486964
2023-01-10,114.46948082642005,116.10761182312538,113.96581511078381,115.48399823266897,35500000,4099.681937259748
2023-01-11,115.5070950323155,115.69190638436721,111.76637200676235,112.1927042830379,50500000,5665.731566293414
2023-01-12,112.00197668575673,112.1587794531168,109.39571323901274,109.74690332966767,33000000,3621.647809879033
2023-01-13,109.52740952300834,111.38937548489947,107.78034856890335,108.75918119970066,42000000,4567.885610387429
2023-01-16,108.54166283730126,109.40999613999968,104.09973776021208,106.05107758782812,47500000,5037.426185421836
2023-01-17,106.252574635245,110.92673982256215,105.38130352323599,109.1583741611515,7500000,818.6878062086363
2023-01-18,109.31119588497712,110.4043078438269,103.335696196332,105.29416771584674,13000000,1368.8241803060075
2023-01-19,105.07304996364346,105.60940160692115,104.10637790397794,105.14675588104456,16500000,1734.9214720372352
2023-01-20,105.26241731251372,109.44809516475608,103.40979876781348,107.42844048366322,18000000,1933.7119287059381
2023-01-23,107.36398341937301,108.84560639056036,104.80192683941576,106.05335644547233,25500000,2704.360589359544
2023-01-24,105.86246040387049,107.3233623574439,102.28407168270124,102.81872907388544,7000000,719.7311035171981
2023-01-25,102.73647409062633,103.2707037558976,101.79300943264435,102.20181669944212,28500000,2912.751775934101
2023-01-26,102.53908269455029,105.6151652377881,101.18556680298222,104.79774284360796,14500000,1519.5672712323155
2023-01-27,104.81870239217669,109.60591358818925,104.2946088802158,107.79495828893515,46500000,5012.465560435485
2023-01-30,107.53625038904171,108.31051139184282,106.88000115067615,107.07273206839928,5000000,535.3636603419964
2023-01-31,106.94424478991719,108.0778537846903,103.67652420174134,104.4494501327235,17500000,1827.865377322661
2023-02-01,104.32411079256423,107.29192493470143,103.11395110737048,106.73689309063015,43000000,4589.686402897097
2023-02-02,106.68352464408483,108.73184831725126,101.5071247525093,101.7309328046796,17000000,1729.425857679553
2023-02-03,101.96491395013035,101.96491395013035,99.05220881677049,100.1134109730852,14500000,1451.6444591097352
2023-02-06,99.95322951552825,100.93277116478043,95.41193302140445,96.62946427122183,43500000,4203.38169579815
2023-02-07,96.30092409269969,100.96125106432216,95.95424076596596,99.54767409221273,1500000,149.3215111383191
2023-02-08,99.0698452565701,99.86240401862267,96.24817838014722,96.79020351985844,39500000,3823.213039034408
2023-02-09,96.64501821457864,101.08137783487065,95.02138190857372,101.00057737297229,29000000,2929.0167438161966
2023-02-10,101.17227835450635,101.35438845554447,100.70788577979161,100.86927662238743,39500000,3984.3364265843034
2023-02-13,100.64736421381818,101.77461469301295,98.22287028092248,99.21502048578029,15000000,1488.2253072867043
2023-02-14,98.92729692637153,102.67541815867841,97.28510379739376,102.42958714951956,22500000,2304.6657108641903
2023-02-15,102.21448501650558,103.54327332172014,97.99394353012887,98.82406568185647,48500000,4792.967185570039
2023-02-16,98.69559439647006,100.21997537442583,97.66916021474677,99.03159621978837,2000000,198.06319243957674
2023-02-17,99.36830364693566,101.23089386990128,97.50017953837326,99.75452687219283,9500000,947.6680052858318
2023-02-20,99.41536148082737,101.27048843670741,97.48670346809932,99.7345759668184,20500000,2044.5588073197773
2023-02-21,100.09362044029895,105.05148605235507,99.99352681985864,103.27515341364045,31000000,3201.529755822854
2023-02-22,103.09958565283726,106.66823792401492,102.93462631579271,104.61773040801776,27000000,2824.6787210164794
2023-02-23,104.11556530205928,105.57318321628811,99.0356024118996,99.77392949012653,1000000,99.77392949012653
2023-02-24,100.24286695873012,105.20424932229923,99.92208978446219,104.20389195948815,3500000,364.7136218582085
2023-02-27,104.09968806752866,105.14068494820395,99.38116911337589,101.20281987105488,48000000,4857.7353538106345
2023-02-28,101.64811227848752,101.7091011458546,95.09784072458939,96.84097833461242,5000000,484.2048916730621
2023-03-01,96.83129423677896,98.1675660972465,92.4204588283767,93.01575969039523,46000000,4278.72494575818
2023-03-02,93.04366441830234,95.59023500458443,92.52261989755985,94.60632918110097,1500000,141.90949377165148
2023-03-03,94.28466766188524,94.34123846248237,93.03008556210831,93.29130120548366,43000000,4011.5259518357975
